year,make,model,trim,mileage,days_to_sell
2016,Audi,S3,Std,80000,82
2016,Audi,S3,Std,85500,48
2016,Audi,S3,Std,89950,22
2016,Audi,S3,Std,99000,8
2016,Audi,S3,Std,119000,20
2016,Bentley,Continental,GT,24000,47
2016,Bentley,Continental,"GT Speed",30343,116
2016,Bentley,Continental,"GT Speed",39970,54
2016,Bentley,Continental,"GT Speed",49000,45
2016,Bentley,Continental,"GT V8 Mulliner",17000,47
2016,Bentley,Continental,"GT V8 Mulliner",17800,21
2016,Bentley,"Flying Spur",W12,25000,117
2016,Bentley,Mulsanne,Speed,29000,52
2016,Bentley,Mulsanne,Speed,33000,140
2016,Bentley,Mulsanne,Std,28000,84
2016,BMW,220i,"sport Line",44500,9
2016,BMW,318i,Std,47000,8
2016,BMW,320i,Std,72000,17
2016,BMW,428i,"M Sport",63000,25
2016,BMW,428i,"Sport Line",79000,80
2016,BMW,428i,Std,57000,85
2016,BMW,428i,Std,100000,8
2016,BMW,435i,"M Sport",26000,22
2016,BMW,435i,"M Sport",47900,37
2016,BMW,435i,"M Sport",65000,30
2016,BMW,435i,"M Sport",96000,28
2016,BMW,435i,"Sport Line",56750,93
2016,BMW,520i,Exclusive,18000,73
2016,BMW,520i,Exclusive,48000,32
2016,BMW,520i,Executive,78000,73
2016,BMW,520i,Executive,109000,19
2016,BMW,528i,"Exclusive M Sport",77000,33
2016,BMW,535i,Luxury,510,69
2016,BMW,535i,Luxury,53000,20
2016,BMW,640i,"M Sport",29000,9
2016,BMW,640i,"M Sport",92000,54
2016,BMW,640i,Std,91000,37
2016,BMW,730Li,Luxury,89000,45
2016,BMW,750Li,"Luxury Executive",68000,53
2016,BMW,M2,Standard,45000,12
2016,BMW,M2,Standard,49000,30
2016,BMW,M2,Standard,50000,32
2016,BMW,M4,Competition,55000,24
2016,BMW,M4,Standard,38000,20
2016,BMW,M4,Standard,38963,63
2016,BMW,M4,Standard,47000,26
2016,BMW,M4,Standard,47000,27
2016,BMW,M4,Standard,55000,32
2016,BMW,M4,Standard,61500,15
2016,BMW,M4,Standard,69800,32
2016,BMW,M4,Standard,99000,46
2016,BMW,X1,"sDrive 20i M Sport",56691,47
2016,BMW,X1,"sDrive 20i M Sport",58500,28
2016,BMW,X1,"sDrive 20i Sport Line",46490,28
2016,BMW,X1,"sDrive 20i Sport Line",69000,69
2016,BMW,X4,"xDrive 28i",53500,27
2016,BMW,X5,"35i Exclusive",39000,68
2016,BMW,X5,"35i Exclusive",110000,113
2016,BMW,X5,"35i Executive",60000,99
2016,BMW,X5,"35i Executive",75000,97
2016,BMW,X5,"35i Executive",83000,15
2016,BMW,X5,"35i Executive",88000,41
2016,BMW,X5,"35i Executive",110000,38
2016,BMW,X5,"35i Executive",114000,71
2016,BMW,X5,"50i Luxury",74500,46
2016,BMW,X5,"50i M Sport",60000,22
2016,BMW,X5,"50i M Sport",97000,14
2016,BMW,X5,"50i M Sport",110000,8
2016,BMW,X5,"50i M Sport",113000,28
2016,BMW,X5,"50i M Sport",116669,92
2016,BMW,X6,"35i Exclusive",96000,118
2016,BMW,X6,"35i Exclusive",124000,37
2016,BMW,X6,"35i Exclusive",130000,36
2016,BMW,X6,"35i Executive",66645,15
2016,BMW,X6,"50i Exclusive",78000,40
2016,BMW,X6,"50i Exclusive",100000,77
2016,Changan,CS35,Standard,57000,97
2016,Chevrolet,Camaro,LT2,34600,95
2016,Chevrolet,Camaro,SS,112000,41
2016,Chevrolet,Captiva,LT,45770,90
2016,Chevrolet,Captiva,LT,48572,39
2016,Chevrolet,Captiva,LT,99000,47
2016,Chevrolet,Captiva,LT,120000,90
2016,Chevrolet,Captiva,LTZ,60000,63
2016,Chevrolet,Corvette,"C7 Z06",65000,36
2016,Chevrolet,Cruze,LS,22185,34
2016,Chevrolet,Cruze,LS,25000,109
2016,Chevrolet,Cruze,LS,52000,24
2016,Chevrolet,Cruze,LS,55000,33
2016,Chevrolet,Cruze,LS,55000,108
2016,Chevrolet,Cruze,LS,56000,47
2016,Chevrolet,Cruze,LS,58000,103
2016,Chevrolet,Cruze,LS,60000,9
2016,Chevrolet,Cruze,LS,60000,13
2016,Chevrolet,Cruze,LS,63000,137
2016,Chevrolet,Cruze,LS,65000,20
2016,Chevrolet,Cruze,LS,68000,8
2016,Chevrolet,Cruze,LS,68000,13
2016,Chevrolet,Cruze,LS,68000,15
2016,Chevrolet,Cruze,LS,68000,21
2016,Chevrolet,Cruze,LS,68000,34
2016,Chevrolet,Cruze,LS,69000,26
2016,Chevrolet,Cruze,LS,70000,21
2016,Chevrolet,Cruze,LS,71000,10
2016,Chevrolet,Cruze,LS,71000,41
2016,Chevrolet,Cruze,LS,76000,19
2016,Chevrolet,Cruze,LS,76000,32
2016,Chevrolet,Cruze,LS,80000,18
2016,Chevrolet,Cruze,LS,80000,23
2016,Chevrolet,Cruze,LS,80000,48
2016,Chevrolet,Cruze,LS,80000,59
2016,Chevrolet,Cruze,LS,82341,8
2016,Chevrolet,Cruze,LS,82341,20
2016,Chevrolet,Cruze,LS,85000,47
2016,Chevrolet,Cruze,LS,85000,83
2016,Chevrolet,Cruze,LS,90000,26
2016,Chevrolet,Cruze,LS,95000,25
2016,Chevrolet,Cruze,LS,98000,32
2016,Chevrolet,Cruze,LS,105000,21
2016,Chevrolet,Cruze,LS,116000,32
2016,Chevrolet,Cruze,LS,158999,11
2016,Chevrolet,Cruze,LT,22100,92
2016,Chevrolet,Cruze,LT,25000,95
2016,Chevrolet,Cruze,LT,25000,104
2016,Chevrolet,Cruze,LT,25000,112
2016,Chevrolet,Cruze,LT,25210,59
2016,Chevrolet,Cruze,LT,25214,20
2016,Chevrolet,Cruze,LT,25214,90
2016,Chevrolet,Cruze,LT,25214,153
2016,Chevrolet,Cruze,LT,30000,118
2016,Chevrolet,Cruze,LT,31797,13
2016,Chevrolet,Cruze,LT,39000,15
2016,Chevrolet,Cruze,LT,40000,108
2016,Chevrolet,Cruze,LT,40200,12
2016,Chevrolet,Cruze,LT,48000,108
2016,Chevrolet,Cruze,LT,49000,10
2016,Chevrolet,Cruze,LT,57000,19
2016,Chevrolet,Cruze,LT,59700,115
2016,Chevrolet,Cruze,LT,68000,103
2016,Chevrolet,Cruze,LT,68644,79
2016,Chevrolet,Cruze,LT,69500,85
2016,Chevrolet,Cruze,LT,72000,112
2016,Chevrolet,Cruze,LT,79000,8
2016,Chevrolet,Cruze,LT,79000,14
2016,Chevrolet,Cruze,LT,79000,25
2016,Chevrolet,Cruze,LT,91424,22
2016,Chevrolet,Cruze,LT,115000,99
2016,Chevrolet,Cruze,LT,125000,9
2016,Chevrolet,Cruze,LT,137000,8
2016,Chevrolet,Impala,LS,68000,100
2016,Chevrolet,Impala,LTZ,39000,21
2016,Chevrolet,Impala,LTZ,39000,59
2016,Chevrolet,Impala,LTZ,66000,47
2016,Chevrolet,Impala,LTZ,80000,90
2016,Chevrolet,Impala,LTZ,80000,95
2016,Chevrolet,Impala,LTZ,90000,101
2016,Chevrolet,Impala,LTZ,100000,90
2016,Chevrolet,Impala,LTZ,110000,84
2016,Chevrolet,Malibu,LT,52000,47
2016,Chevrolet,Malibu,LT,88580,9
2016,Chevrolet,Malibu,LT,88580,11
2016,Chevrolet,Malibu,LT,88580,37
2016,Chevrolet,Malibu,LT,88580,38
2016,Chevrolet,Malibu,LT,120288,8
2016,Chevrolet,Malibu,LT,120288,14
2016,Chevrolet,Malibu,LTZ,44000,42
2016,Chevrolet,Spark,LS,71500,12
2016,Chevrolet,Spark,LS,73083,17
2016,Chevrolet,Spark,LS,77130,18
