year,make,model,trim,days_to_sell
2012,Toyota,Aurion,Sport,128
2012,Toyota,Avalon,Limited,15
2012,Toyota,Avalon,Limited,61
2012,Toyota,Avalon,Limited,103
2012,Toyota,Avalon,Limited,109
2012,Toyota,Avalon,Limited,111
2012,Toyota,Avalon,"Limited Premium",11
2012,Toyota,Avalon,"Limited Premium",19
2012,Toyota,Avalon,"Limited Premium",36
2012,Toyota,Avalon,"Limited Premium",40
2012,Toyota,Avalon,"Limited Premium",98
2012,Toyota,Avalon,"Limited Premium",101
2012,Toyota,Avalon,XLE,36
2012,Toyota,Avalon,XLE,112
2012,Toyota,Avalon,XLE,113
2012,Toyota,Camry,GLX,8
2012,Toyota,Camry,GLX,9
2012,Toyota,Camry,GLX,10
2012,Toyota,Camry,GLX,12
2012,Toyota,Camry,GLX,20
2012,Toyota,Camry,GLX,25
2012,Toyota,Camry,GLX,28
2012,Toyota,Camry,GLX,37
2012,Toyota,Camry,GLX,40
2012,Toyota,Camry,GLX,53
2012,Toyota,Camry,GLX,56
2012,Toyota,Camry,GLX,61
2012,Toyota,Camry,GLX,75
2012,Toyota,Camry,GLX,76
2012,Toyota,Camry,GLX,78
2012,Toyota,Camry,GLX,79
2012,Toyota,Camry,GLX,94
2012,Toyota,Camry,GLX,95
2012,Toyota,Camry,GLX,96
2012,Toyota,Camry,GLX,99
2012,Toyota,Camry,GLX,101
2012,Toyota,Camry,GLX,102
2012,Toyota,Camry,GLX,103
2012,Toyota,Camry,GLX,104
2012,Toyota,Camry,GLX,110
2012,Toyota,Camry,GLX,111
2012,Toyota,Camry,GLX,113
2012,Toyota,Camry,GLX,114
2012,Toyota,Camry,GLX,115
2012,Toyota,Camry,GLX,117
2012,Toyota,Camry,GLX,125
2012,Toyota,Camry,GLX,154
2012,Toyota,Camry,S,8
2012,Toyota,Camry,S,12
2012,Toyota,Camry,S,24
2012,Toyota,Camry,S,47
2012,Toyota,Camry,S,76
2012,Toyota,Camry,S,102
2012,Toyota,Camry,S,103
2012,Toyota,Camry,S,109
2012,Toyota,Camry,S,129
2012,Toyota,Camry,SE,8
2012,Toyota,Camry,SE,10
2012,Toyota,Camry,SE,16
2012,Toyota,Camry,SE,26
2012,Toyota,Camry,SE,44
2012,Toyota,Camry,SE,64
2012,Toyota,Camry,SE,95
2012,Toyota,Camry,SE,98
2012,Toyota,Camry,SE,100
2012,Toyota,Camry,SE,103
2012,Toyota,Camry,SE,104
2012,Toyota,Camry,SE,105
2012,Toyota,Camry,SE,106
2012,Toyota,Camry,SE,107
2012,Toyota,Camry,SE,108
2012,Toyota,Camry,SE,110
2012,Toyota,Camry,SE,112
2012,Toyota,Camry,SE+,12
2012,Toyota,Camry,SE+,23
2012,Toyota,Camry,SE+,25
2012,Toyota,Camry,SE+,30
2012,Toyota,Camry,SE+,32
2012,Toyota,Camry,SE+,33
2012,Toyota,Camry,SE+,39
2012,Toyota,Camry,Sport,13
2012,Toyota,Camry,Sport,16
2012,Toyota,Camry,Sport,17
2012,Toyota,Camry,Sport,20
2012,Toyota,Camry,Sport,32
2012,Toyota,Camry,Sport,95
2012,Toyota,Camry,Sport,103
2012,Toyota,Camry,Sport,116
2012,Toyota,Corolla,XLI,11
2012,Toyota,Corolla,XLI,12
2012,Toyota,Corolla,XLI,13
2012,Toyota,Corolla,XLI,15
2012,Toyota,Corolla,XLI,20
2012,Toyota,Corolla,XLI,21
2012,Toyota,Corolla,XLI,28
2012,Toyota,Corolla,XLI,32
2012,Toyota,Corolla,XLI,43
2012,Toyota,Corolla,XLI,47
2012,Toyota,Corolla,XLI,61
2012,Toyota,Corolla,XLI,72
2012,Toyota,Corolla,XLI,90
2012,Toyota,Corolla,XLI,105
2012,Toyota,Corolla,XLI,108
2012,Toyota,Corolla,XLI,114
2012,Toyota,Corolla,XLI,124
2012,Toyota,"FJ Cruiser",Extreme,108
2012,Toyota,"FJ Cruiser",Extreme,112
2012,Toyota,"FJ Cruiser",GXR,8
2012,Toyota,"FJ Cruiser",GXR,12
2012,Toyota,"FJ Cruiser",GXR,106
2012,Toyota,"FJ Cruiser",Top,11
2012,Toyota,"FJ Cruiser",Top,13
2012,Toyota,"FJ Cruiser",Top,15
2012,Toyota,"FJ Cruiser",Top,20
2012,Toyota,"FJ Cruiser",Top,21
2012,Toyota,"FJ Cruiser",Top,46
2012,Toyota,"FJ Cruiser",Top,90
2012,Toyota,"FJ Cruiser",Top,150
2012,Toyota,Fortuner,GXR,13
2012,Toyota,Fortuner,GXR,15
2012,Toyota,Fortuner,GXR,17
2012,Toyota,Fortuner,GXR,37
2012,Toyota,Fortuner,GXR,107
2012,Toyota,Fortuner,SR5,11
2012,Toyota,Fortuner,SR5,25
2012,Toyota,Fortuner,SR5,63
2012,Toyota,"Land Cruiser",GXR,9
2012,Toyota,"Land Cruiser",GXR,10
2012,Toyota,"Land Cruiser",GXR,11
2012,Toyota,"Land Cruiser",GXR,12
2012,Toyota,"Land Cruiser",GXR,13
2012,Toyota,"Land Cruiser",GXR,23
2012,Toyota,"Land Cruiser",GXR,31
2012,Toyota,"Land Cruiser",GXR,32
2012,Toyota,"Land Cruiser",GXR,56
2012,Toyota,"Land Cruiser",GXR,64
2012,Toyota,"Land Cruiser",GXR,65
2012,Toyota,"Land Cruiser",GXR,66
2012,Toyota,"Land Cruiser",GXR,86
2012,Toyota,"Land Cruiser",GXR,90
2012,Toyota,"Land Cruiser",GXR,93
2012,Toyota,"Land Cruiser",GXR,95
2012,Toyota,"Land Cruiser",GXR,96
2012,Toyota,"Land Cruiser",GXR,98
2012,Toyota,"Land Cruiser",GXR,104
2012,Toyota,"Land Cruiser",GXR,105
2012,Toyota,"Land Cruiser",GXR,106
2012,Toyota,"Land Cruiser",GXR,107
2012,Toyota,"Land Cruiser",GXR,109
2012,Toyota,"Land Cruiser",GXR,110
2012,Toyota,"Land Cruiser",GXR,112
2012,Toyota,"Land Cruiser",GXR,114
2012,Toyota,"Land Cruiser",GXR,115
2012,Toyota,"Land Cruiser",GXR,116
2012,Toyota,"Land Cruiser",GXR,121
2012,Toyota,"Land Cruiser",GXR,126
2012,Toyota,"Land Cruiser",GXR+,22
2012,Toyota,"Land Cruiser",VXR,9
2012,Toyota,"Land Cruiser",VXR,48
2012,Toyota,"Land Cruiser",VXR,50
2012,Toyota,"Land Cruiser",VXR,76
2012,Toyota,"Land Cruiser",VXR,95
2012,Toyota,"Land Cruiser",VXR,106
2012,Toyota,"Land Cruiser",VXR,114
2012,Toyota,"Land Cruiser",VXR,115
2012,Toyota,"Land Cruiser",VXR,142
2012,Toyota,Prado,Std,35
2012,Toyota,Prado,TX-L,81
2012,Toyota,Prado,TX-L,84
2012,Toyota,Prado,"TX-L Top",9
2012,Toyota,Prado,"TX-L Top",11
2012,Toyota,Prado,"TX-L Top",20
2012,Toyota,Prado,"TX-L Top",31
2012,Toyota,Prado,"TX-L Top",42
2012,Toyota,Prado,"TX-L Top",50
2012,Toyota,Prado,"TX-L Top",90
2012,Toyota,Prado,"VX-L Top",51
2012,Toyota,Prado,VXR,14
2012,Toyota,Prado,VXR,40
2012,Toyota,Prado,VXR,45
2012,Toyota,Prado,VXR,60
2012,Toyota,Prado,VXR,94
2012,Toyota,Prado,VXR,95
2012,Toyota,Prado,VXR,103
2012,Toyota,Prado,VXR,104
2012,Toyota,Prado,VXR,106
2012,Toyota,Prado,VXR,109
2012,Toyota,Prado,VXR,111
2012,Toyota,Prado,VXR,154
2012,Toyota,Sequoia,SR5,107
2012,Toyota,Yaris,Std,42
2012,Volkswagen,Beetle,S,108
2012,Volkswagen,CC,Sport,8
2012,Volkswagen,Golf,GTI,8
2012,Volkswagen,Golf,GTI,9
2012,Volkswagen,Golf,GTI,14
2012,Volkswagen,Golf,GTI,18
2012,Volkswagen,Golf,GTI,23
2012,Volkswagen,Golf,GTI,25
2012,Volkswagen,Golf,GTI,30
2012,Volkswagen,Golf,GTI,31
2012,Volkswagen,Golf,GTI,44
2012,Volkswagen,Golf,GTI,50
2012,Volkswagen,Golf,GTI,93
2012,Volkswagen,Golf,GTI,94
2012,Volkswagen,Jetta,Comfortline,17
2012,Volkswagen,Jetta,Comfortline,27
2012,Volkswagen,Jetta,Comfortline,31
2012,Volkswagen,Jetta,Comfortline,90
2012,Volkswagen,Passat,SE,10
2012,Volkswagen,Passat,SE,18
2012,Volkswagen,Passat,SE,21
2012,Volkswagen,Passat,SE,24
2012,Volkswagen,Passat,SE,25
2012,Volkswagen,Passat,SE,36
2012,Volkswagen,Passat,SE,47
2012,Volkswagen,Passat,SE,95
2012,Volkswagen,Polo,SE,20
2012,Volkswagen,Polo,SE,39
2012,Volkswagen,Touareg,S,14
2012,Volkswagen,Touareg,S,37
2012,Volkswagen,Touareg,S,118
2012,Volkswagen,Touareg,SE,9
2012,Volkswagen,Touareg,SE,17
2012,Volkswagen,Touareg,SE,21
2012,Volkswagen,Touareg,SE,25
2012,Volkswagen,Touareg,SE,29
2012,Volkswagen,Touareg,SE,36
2012,Volkswagen,Touareg,SE,40
2012,Volkswagen,Touareg,SE,52
2012,Volkswagen,Touareg,SE,82
2013,Audi,A4,"TFSI quattro S-Line",98
2013,Audi,A5,S-Line,22
2013,Audi,A5,S-Line,47
2013,Audi,A5,S-Line,90
2013,Audi,A6,"35 FSI quattro",19
2013,Audi,A6,"35 FSI quattro",106
2013,Audi,A6,TFSI,44
2013,Audi,A6,"TFSI S-Line",11
2013,Audi,A6,"TFSI S-Line",54
2013,Audi,A7,"35 FSI quattro",47
2013,Audi,A7,Std,47
2013,Audi,Q5,S-Line,9
2013,Audi,Q5,S-Line,16
2013,Audi,Q5,S-Line,19
2013,Audi,Q5,S-Line,22
2013,Audi,Q5,S-Line,26
2013,Audi,Q5,S-Line,105
2013,Audi,Q7,"TFSI quattro",8
2013,Audi,Q7,"TFSI quattro",9
2013,Audi,Q7,"TFSI quattro",17
2013,Audi,Q7,"TFSI quattro",19
2013,Audi,Q7,"TFSI quattro",22
2013,Audi,Q7,"TFSI quattro",31
2013,Audi,Q7,"TFSI quattro",33
2013,Audi,Q7,"TFSI quattro",43
2013,Audi,Q7,"TFSI quattro S-Line",11
2013,Audi,Q7,"TFSI quattro S-Line",21
2013,Audi,Q7,"TFSI quattro S-Line",26
2013,Audi,Q7,"TFSI quattro S-Line",28
2013,Audi,Q7,"TFSI quattro S-Line",29
2013,Audi,Q7,"TFSI quattro S-Line",34
2013,Audi,Q7,"TFSI quattro S-Line",35
2013,Audi,Q7,"TFSI quattro S-Line",39
2013,Audi,Q7,"TFSI quattro S-Line",43
2013,Audi,Q7,"TFSI quattro S-Line",62
2013,Audi,Q7,"TFSI quattro S-Line",90
2013,Audi,Q7,"TFSI quattro S-Line",105
2013,Audi,S8,"TFSI quattro",36
2013,Bentley,Continental,GT,47
2013,Bentley,Continental,GT,81
2013,Bentley,Continental,"GT Speed",41
2013,Bentley,Continental,"GT Speed",47
2013,BMW,116i,Std,15
2013,BMW,116i,Std,22
2013,BMW,116i,Std,47
2013,BMW,116i,Std,74
2013,BMW,116i,Std,95
2013,BMW,116i,Std,100
2013,BMW,116i,Std,104
2013,BMW,520i,Executive,12
2013,BMW,520i,Executive,23
2013,BMW,520i,Executive,76
2013,BMW,520i,Executive,90
2013,BMW,535i,Exclusive,10
2013,BMW,535i,Exclusive,45
2013,BMW,640i,"M Sport",17
2013,BMW,M135i,M,134
2013,BMW,M6,Standard,8
2013,BMW,M6,Standard,11
2013,BMW,M6,Standard,28
2013,BMW,M6,Standard,32
2013,BMW,M6,Standard,108
2013,BMW,M6,Standard,118
2013,BMW,M6,Standard,139
2013,BMW,X5,"xDrive 50i",47
2013,BMW,X6,"35i Exclusive",33
2013,BMW,X6,"35i Exectutive",30
2013,BMW,X6,"35i Exectutive",36
2013,BMW,X6,"35i Exectutive",90
2013,Cadillac,CTS,Standard,46
2013,Cadillac,Escalade,Std,95
2013,Cadillac,SRX,Std,55
2013,Chevrolet,Camaro,LT,47
2013,Chevrolet,Camaro,LT2,154
2013,Chevrolet,Camaro,SS,47
2013,Chevrolet,Camaro,SS,90
2013,Chevrolet,Caprice,LS,111
2013,Chevrolet,Caprice,SS,102
2013,Chevrolet,Captiva,LT,90
2013,Chevrolet,Captiva,LTZ,60
2013,Chevrolet,Corvette,"Grand Sport 3LT",55
2013,Chevrolet,Cruze,LS,12
2013,Chevrolet,Cruze,LS,17
2013,Chevrolet,Cruze,LS,21
2013,Chevrolet,Cruze,LS,22
2013,Chevrolet,Cruze,LS,25
2013,Chevrolet,Cruze,LS,28
2013,Chevrolet,Cruze,LS,29
2013,Chevrolet,Cruze,LS,31
2013,Chevrolet,Cruze,LS,42
2013,Chevrolet,Cruze,LS,44
2013,Chevrolet,Cruze,LS,62
2013,Chevrolet,Cruze,LS,71
2013,Chevrolet,Cruze,LS,115
2013,Chevrolet,Cruze,LT,8
2013,Chevrolet,Cruze,LT,11
2013,Chevrolet,Cruze,LT,21
2013,Chevrolet,Cruze,LT,37
2013,Chevrolet,Cruze,LT,91
2013,Chevrolet,Malibu,LS,39
2013,Chevrolet,Malibu,LT,63
2013,Chevrolet,Malibu,LTZ,8
2013,Chevrolet,Malibu,LTZ,15
2013,Chevrolet,Malibu,LTZ,19
2013,Chevrolet,Malibu,LTZ,20
2013,Chevrolet,Malibu,LTZ,48
2013,Chevrolet,Malibu,LTZ,59
2013,Chevrolet,Malibu,LTZ,67
2013,Chevrolet,"Silverado 1500",LT,80
2013,Chevrolet,"Silverado 1500",LT,86
2013,Chevrolet,Spark,LS,95
2013,Chevrolet,Tahoe,LS,70
2013,Chevrolet,Tahoe,LT,28
2013,Chevrolet,Tahoe,LT,31
2013,Chevrolet,Tahoe,LT,37
2013,Chevrolet,Tahoe,LT,69
2013,Chevrolet,Tahoe,LT,90
2013,Chevrolet,Tahoe,"LT Z71",47
2013,Chevrolet,Tahoe,LTZ,12
2013,Chevrolet,Tahoe,LTZ,68
2013,Chevrolet,Tahoe,Z71,10
2013,Chevrolet,Tahoe,Z71,80
2013,Chevrolet,Trailblazer,LT,16
2013,Chevrolet,Trailblazer,LT,26
2013,Chevrolet,Trailblazer,LT,32
2013,Chevrolet,Trailblazer,LT,46
2013,Chevrolet,Trailblazer,LT,57
2013,Chevrolet,Trailblazer,LT,86
2013,Chevrolet,Trailblazer,LT,90
2013,Chevrolet,Trailblazer,LTZ,32
2013,Chevrolet,Trailblazer,LTZ,41
2013,Chevrolet,Trailblazer,LTZ,93
2013,Chevrolet,Trailblazer,LTZ,95
2013,Chevrolet,Traverse,LS,63
2013,Dodge,Challenger,SRT8,73
2013,Dodge,Challenger,"SRT8 Core",12
2013,Dodge,Challenger,"SRT8 Core",14
2013,Dodge,Challenger,"SRT8 Core",32
2013,Dodge,Challenger,"SRT8 Core",34
2013,Dodge,Challenger,"SRT8 Core",90
2013,Dodge,Charger,R/T,10
2013,Dodge,Charger,R/T,12
2013,Dodge,Charger,R/T,15
2013,Dodge,Charger,R/T,16
2013,Dodge,Charger,R/T,21
2013,Dodge,Charger,R/T,52
2013,Dodge,Charger,R/T,68
2013,Dodge,Charger,R/T,84
2013,Dodge,Charger,R/T,90
2013,Dodge,Charger,SRT8,10
2013,Dodge,Charger,SRT8,12
2013,Dodge,Charger,SRT8,13
2013,Dodge,Charger,SRT8,18
2013,Dodge,Charger,SRT8,29
2013,Dodge,Charger,SXT,95
2013,Dodge,Charger,"SXT Plus",94
2013,Dodge,Durango,Crew,12
2013,Dodge,Durango,Crew,14
2013,Dodge,Durango,Crew,15
2013,Dodge,Durango,Crew,26
2013,Dodge,Durango,Crew,35
2013,Dodge,Durango,Crew,43
2013,Dodge,Durango,Crew,44
2013,Dodge,Durango,Crew,46
2013,Dodge,Durango,Crew,47
2013,Dodge,Durango,Crew,82
2013,Ferrari,FF,Standard,85
2013,Ford,Edge,Limited,90
2013,Ford,Edge,Limited,95
2013,Ford,Edge,Limited,98
2013,Ford,Edge,Limited,105
2013,Ford,Edge,SE,95
2013,Ford,Edge,SEL,16
2013,Ford,Edge,SEL,23
2013,Ford,Edge,SEL,95
2013,Ford,Edge,SEL,99
2013,Ford,Explorer,Std,47
2013,Ford,Explorer,Std,102
2013,Ford,Explorer,XLT,9
2013,Ford,Explorer,XLT,11
2013,Ford,Explorer,XLT,47
2013,Ford,Explorer,XLT,77
2013,Ford,Explorer,XLT,109
2013,Ford,Explorer,XLT,112
2013,Ford,Focus,Ambiente,54
2013,Ford,Focus,ST,47
2013,Ford,Focus,ST,53
2013,Ford,Mustang,GT,47
2013,GMC,Terrain,Denali,17
2013,GMC,Terrain,Denali,29
2013,GMC,Terrain,SLE,26
2013,GMC,Terrain,SLE,32
2013,GMC,Yukon,Denali,9
2013,GMC,Yukon,Denali,16
2013,GMC,Yukon,Denali,24
2013,GMC,Yukon,Denali,34
2013,GMC,Yukon,Denali,54
2013,GMC,Yukon,Denali,60
2013,GMC,Yukon,Denali,84
2013,GMC,Yukon,Denali,90
2013,GMC,Yukon,Denali,94
2013,GMC,Yukon,SLE,108
2013,Honda,Accord,DX,14
2013,Honda,Accord,DX,15
2013,Honda,Accord,DX,17
2013,Honda,Accord,DX,23
2013,Honda,Accord,DX,30
2013,Honda,Accord,DX,31
2013,Honda,Accord,DX,36
2013,Honda,Accord,DX,38
2013,Honda,Accord,DX,39
2013,Honda,Accord,DX,90
2013,Honda,Accord,DX,93
2013,Honda,Accord,DX,95
2013,Honda,Accord,DX,97
2013,Honda,Accord,DX,102
2013,Honda,Accord,DX,109
2013,Honda,Accord,DX,110
2013,Honda,Accord,DX,111
2013,Honda,Accord,DX,113
2013,Honda,Accord,DX,115
2013,Honda,Accord,DX,136
2013,Honda,Accord,DX,154
2013,Honda,Accord,EX,8
2013,Honda,Accord,EX,9
2013,Honda,Accord,EX,11
2013,Honda,Accord,EX,13
2013,Honda,Accord,EX,14
2013,Honda,Accord,EX,16
2013,Honda,Accord,EX,17
2013,Honda,Accord,EX,22
2013,Honda,Accord,EX,28
2013,Honda,Accord,EX,29
2013,Honda,Accord,EX,35
2013,Honda,Accord,EX,36
2013,Honda,Accord,EX,38
2013,Honda,Accord,EX,43
2013,Honda,Accord,EX,47
2013,Honda,Accord,EX,50
2013,Honda,Accord,EX,51
2013,Honda,Accord,EX,53
2013,Honda,Accord,EX,56
2013,Honda,Accord,EX,71
2013,Honda,Accord,EX,76
2013,Honda,Accord,EX,81
2013,Honda,Accord,EX,86
2013,Honda,Accord,EX,89
2013,Honda,Accord,EX,90
2013,Honda,Accord,EX,94
2013,Honda,Accord,EX,95
2013,Honda,Accord,EX,96
2013,Honda,Accord,EX,98
2013,Honda,Accord,EX,99
2013,Honda,Accord,EX,101
2013,Honda,Accord,EX,102
2013,Honda,Accord,EX,103
2013,Honda,Accord,EX,104
2013,Honda,Accord,EX,105
2013,Honda,Accord,EX,107
2013,Honda,Accord,EX,108
2013,Honda,Accord,EX,111
2013,Honda,Accord,EX,112
2013,Honda,Accord,EX,114
2013,Honda,Accord,EX,115
2013,Honda,Accord,EX,117
2013,Honda,Accord,EX,118
2013,Honda,Accord,EX,121
2013,Honda,Accord,EX,140
2013,Honda,Accord,EX,141
2013,Honda,Accord,EX,153
2013,Honda,Accord,EX,154
2013,Honda,Accord,LX,16
2013,Honda,Accord,LX,19
2013,Honda,Accord,LX,33
2013,Honda,Accord,LX,38
2013,Honda,Accord,LX,40
2013,Honda,Accord,LX,43
2013,Honda,Accord,LX,46
2013,Honda,Accord,LX,47
2013,Honda,Accord,LX,48
2013,Honda,Accord,LX,72
2013,Honda,Accord,LX,76
2013,Honda,Accord,LX,81
2013,Honda,Accord,LX,88
2013,Honda,Accord,LX,95
2013,Honda,Accord,LX,97
2013,Honda,Accord,LX,98
2013,Honda,Accord,LX,100
2013,Honda,Accord,LX,101
2013,Honda,Accord,LX,102
2013,Honda,Accord,LX,104
2013,Honda,Accord,LX,105
2013,Honda,Accord,LX,109
2013,Honda,Accord,LX,110
2013,Honda,Accord,LX,111
2013,Honda,Accord,LX,114
2013,Honda,Accord,LX,116
2013,Honda,Accord,LX,139
2013,Honda,Accord,LX,140
2013,Honda,Accord,LX,154
2013,Honda,City,DX,9
2013,Honda,City,DX,90
2013,Honda,City,EX,9
2013,Honda,City,EX,23
2013,Honda,City,EX,101
2013,Honda,City,EX,102
2013,Honda,City,LX,83
2013,Honda,Civic,EXi,9
2013,Honda,Civic,EXi,11
2013,Honda,Civic,EXi,90
2013,Honda,Civic,EXi,95
2013,Honda,Civic,EXi,124
2013,Honda,Civic,LXi,15
2013,Honda,Civic,LXi,16
2013,Honda,Civic,LXi,17
2013,Honda,Civic,LXi,19
2013,Honda,Civic,LXi,32
2013,Honda,Civic,LXi,41
2013,Honda,Civic,LXi,43
2013,Honda,Civic,LXi,45
2013,Honda,Civic,LXi,79
2013,Honda,Civic,LXi,96
2013,Honda,Civic,VTi,22
2013,Honda,Civic,VTi,47
2013,Honda,Civic,VTi,50
2013,Honda,Civic,VTi,55
2013,Honda,Civic,VTi,69
2013,Honda,Civic,VTi,70
2013,Honda,Civic,VTi,76
2013,Honda,Civic,VTi,102
2013,Honda,Civic,VTi,111
2013,Honda,"CR V",EX,9
2013,Honda,"CR V",EX,10
2013,Honda,"CR V",EX,11
2013,Honda,"CR V",EX,12
2013,Honda,"CR V",EX,13
2013,Honda,"CR V",EX,23
2013,Honda,"CR V",EX,27
2013,Honda,"CR V",EX,47
2013,Honda,"CR V",EX,68
2013,Honda,"CR V",EX,90
2013,Honda,"CR V",EX,96
2013,Honda,"CR V",EX,109
2013,Honda,"CR V",LX,9
2013,Honda,"CR V",LX,14
2013,Honda,"CR V",LX,30
2013,Honda,"CR V",LX,36
2013,Honda,"CR V",LX,91
2013,Honda,"CR V",LX,113
2013,Honda,Odyssey,LX,8
2013,Hyundai,Accent,GL,18
2013,Hyundai,Accent,GL,32
2013,Hyundai,Accent,GL,35
2013,Hyundai,Accent,GL,95
2013,Hyundai,Elantra,GL,26
2013,Hyundai,Elantra,GL,95
2013,Hyundai,Elantra,GLS,100
2013,Hyundai,Genesis,Standard,77
2013,Hyundai,Genesis,Standard,88
2013,Hyundai,Genesis,Standard,90
2013,Hyundai,i20,GL,95
2013,Hyundai,"Santa Fe",GL,50
2013,Hyundai,"Santa Fe",GL,103
2013,Hyundai,"Santa Fe",GL,114
2013,Hyundai,"Santa Fe","GL Top",47
2013,Hyundai,Sonata,GL,39
2013,Hyundai,Sonata,GL,47
2013,Hyundai,Sonata,GL,55
2013,Hyundai,Sonata,"GL Top",115
2013,Hyundai,Sonata,Limited,8
2013,Hyundai,Sonata,Limited,41
2013,Hyundai,Sonata,Limited,94
2013,Hyundai,Tucson,GL,47
2013,Hyundai,Tucson,GLS,12
2013,Hyundai,Tucson,GLS,16
2013,Hyundai,Tucson,GLS,17
2013,Hyundai,Tucson,GLS,20
2013,Hyundai,Tucson,GLS,43
2013,Hyundai,Veloster,Turbo,8
2013,Hyundai,Veloster,Turbo,10
2013,Hyundai,Veloster,Turbo,36
2013,Hyundai,Veloster,Turbo,56
2013,Hyundai,Veloster,Turbo,59
2013,Hyundai,Veloster,Turbo,60
2013,Hyundai,Veloster,Turbo,64
2013,Hyundai,Veloster,Turbo,68
2013,Infiniti,FX35,Std,107
2013,Infiniti,G25,Std,50
2013,Infiniti,G25,Std,56
2013,Jaguar,XF,Luxury,59
2013,Jaguar,XF,"Premium Luxury",17
2013,Jaguar,XF,"Premium Luxury",68
2013,Jaguar,XK,Portfolio,132
2013,Jaguar,XK,Portfolio,154
2013,Jaguar,XK,Standard,56
2013,Jeep,"Grand Cherokee",Laredo,15
2013,Jeep,"Grand Cherokee",Limited,9
2013,Jeep,"Grand Cherokee",Limited,11
2013,Jeep,"Grand Cherokee",Limited,13
2013,Jeep,"Grand Cherokee",Limited,17
2013,Jeep,"Grand Cherokee",Limited,21
2013,Jeep,"Grand Cherokee",Limited,22
2013,Jeep,"Grand Cherokee",Limited,24
2013,Jeep,"Grand Cherokee",Limited,26
2013,Jeep,"Grand Cherokee",Limited,31
2013,Jeep,"Grand Cherokee",Limited,36
2013,Jeep,"Grand Cherokee",Limited,44
2013,Jeep,"Grand Cherokee",Limited,47
2013,Jeep,"Grand Cherokee",Limited,95
2013,Jeep,"Grand Cherokee",Limited,103
2013,Jeep,"Grand Cherokee",Limited,107
2013,Jeep,"Grand Cherokee",Limited,121
2013,Jeep,"Grand Cherokee","Limited Plus",10
2013,Jeep,"Grand Cherokee","Limited Plus",93
2013,Jeep,"Grand Cherokee","Limited Plus",95
2013,Jeep,"Grand Cherokee","Limited Plus",98
2013,Jeep,"Grand Cherokee","Limited Plus",103
2013,Jeep,"Grand Cherokee","Limited Plus",108
2013,Jeep,"Grand Cherokee",Overland,16
2013,Jeep,"Grand Cherokee",Overland,24
2013,Jeep,"Grand Cherokee",Overland,32
2013,Jeep,"Grand Cherokee",SRT8,8
2013,Jeep,"Grand Cherokee",SRT8,13
2013,Jeep,"Grand Cherokee",SRT8,15
2013,Jeep,"Grand Cherokee",SRT8,26
2013,Jeep,"Grand Cherokee",SRT8,29
2013,Jeep,"Grand Cherokee",SRT8,75
2013,Jeep,"Grand Cherokee",SRT8,83
2013,Jeep,"Grand Cherokee",SRT8,90
2013,Jeep,"Grand Cherokee",SRT8,131
2013,Jeep,"Grand Cherokee","SRT8 Alpine",90
2013,Jeep,"Grand Cherokee","SRT8 Alpine",103
2013,Jeep,Wrangler,Sahara,47
2013,Jeep,Wrangler,Sport,68
2013,Jeep,Wrangler,Sport,73
2013,Jeep,Wrangler,"Unlimited Sahara",12
2013,Jeep,Wrangler,"Unlimited Sahara",16
2013,Jeep,Wrangler,"Unlimited Sahara",22
2013,Jeep,Wrangler,"Unlimited Sahara",31
2013,Jeep,Wrangler,"Unlimited Sahara",90
2013,Jeep,Wrangler,"Unlimited Sahara Plus",90
2013,Jeep,Wrangler,"Unlimited Sport",9
2013,Jeep,Wrangler,"Unlimited Sport",47
2013,Kia,Optima,EX,12
2013,Kia,Optima,EX,14
2013,Kia,Optima,EX,15
2013,Kia,Optima,EX,16
2013,Kia,Optima,EX,17
2013,Kia,Optima,EX,18
2013,Kia,Optima,EX,20
2013,Kia,Optima,EX,21
2013,Kia,Optima,EX,38
2013,Kia,Optima,EX,47
2013,Kia,Optima,EX,50
2013,Kia,Optima,EX,110
2013,Kia,Optima,EX,111
2013,Kia,Optima,EX,113
2013,Kia,Quoris,Top,95
2013,Kia,Rio,"EX Mid",110
2013,Kia,Sportage,EX,47
2013,Kia,Sportage,LX,113
2013,"Land Rover",Defender,110,19
2013,"Land Rover",Defender,110,29
2013,"Land Rover",Defender,110,58
2013,"Land Rover",LR2,HSE,57
2013,"Land Rover",LR4,HSE,8
2013,"Land Rover",LR4,HSE,10
2013,"Land Rover",LR4,HSE,12
2013,"Land Rover",LR4,HSE,27
2013,"Land Rover",LR4,HSE,34
2013,"Land Rover",LR4,HSE,88
2013,"Land Rover",LR4,HSE,90
2013,"Land Rover","Range Rover",Autobiography,13
2013,"Land Rover","Range Rover",Autobiography,14
2013,"Land Rover","Range Rover",Autobiography,15
2013,"Land Rover","Range Rover",Autobiography,27
2013,"Land Rover","Range Rover",Autobiography,29
2013,"Land Rover","Range Rover",Autobiography,31
2013,"Land Rover","Range Rover",Autobiography,39
2013,"Land Rover","Range Rover",Autobiography,46
2013,"Land Rover","Range Rover",Autobiography,47
2013,"Land Rover","Range Rover",Autobiography,93
2013,"Land Rover","Range Rover",HSE,11
2013,"Land Rover","Range Rover",HSE,15
2013,"Land Rover","Range Rover",HSE,23
2013,"Land Rover","Range Rover",HSE,40
2013,"Land Rover","Range Rover",HSE,49
2013,"Land Rover","Range Rover",HSE,54
2013,"Land Rover","Range Rover",HSE,101
